"Education_Sector","Entity_Type","School_No","School_Name","School_Type","School_Status",""Prep Males Total"",""Prep Females Total"",""Prep Total"",""Year 1 Males Total"",""Year 1 Females Total"",""Year 1 Total"",""Year 2 Males total"",""Year 2 Females Total"",""Year 2 Total"",""Year 3 Males Total"",""Year 3 Females Total"",""Year 3 Total"",""Year 4 Males Total"",""Year 4 Females Total"",""Year 4 Total"",""Year 5 Males Total"",""Year 5 Females Total"",""Year 5 Total"",""Year 6 Males Total"",""Year 6 Females Total"",""Year 6 Total"",""Primary Ungraded Males Total"",""Primary Ungraded Females Total"",""Primary Ungraded Total"",""Primary Total"",""Year 7 Males Total"",""Year 7 Females Total"",""Year 7 Total"",""Year 8 Males Total"",""Year 8 Females Total"",""Year 8 Total"",""Year 9 Males Total"",""Year 9 Females Total"",""Year 9 Total"",""Year 10 Males Total"",""Year 10 Females Total"",""Year 10 Total"",""Year 11 Males Total"",""Year 11 Females Total"",""Year 11 Total"",""Year 12 Males"",""Year 12 Females"",""Year 12 Total"",""Secondary Ungraded Males Total"",""Secondary Ungraded Females Total"",""Secondary Ungraded Total"",""Secondary Total"",""Grand Total"","YEAR","CENSUS_TYPE"
"Catholic",2,2096,"St Paul the Apostle Catholic Primary School","Primary","O","25","31","56","26","33","59","16","18","34","20","14","34","8","9","17","3","16","19","5","8","13","0","0","0","232","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","232",2018,"F"
"Catholic",2,2098,"Marist College Bendigo","Pri/Sec","O","28","25","53","26","24","50","0","0","0","0","0","0","0","0","0","19","23","42","27","29","56","0","0","0","201","74","63","137","60","62","122","61","72","133","62","37","99","45","38","83","0","0","0","0","0","0","574","775",2018,"F"
"Catholic",2,2115,"Siena Catholic Primary School","Primary","O","20","13","33","11","15","26","3","9","12","7","6","13","8","12","20","11","4","15","6","8","14","0","0","0","133","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","133",2018,"F"
"Catholic",2,2218,"Oscar Romero Catholic Primary School","Primary","O","27","11","38","12","4","16","10","11","21","5","9","14","6","8","14","1","8","9","0","4","4","0","0","0","116","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","116",2018,"F"
"Catholic",2,2219,"St Mary MacKillop Catholic Primary School, Bannockburn","Primary","O","7","7","14","5","4","9","1","4","5","4","5","9","7","5","12","8","6","14","8","4","12","0","0","0","75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","75",2018,"F"
"Catholic",2,2220,"Our Lady of the Way Catholic Primary School","Primary","O","16.4","16","32.4","13","11","24","3","1","4","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","62.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","62.4",2018,"F"
"Catholic",2,2221,"Lisieux Catholic Primary School","Primary","O","7","11","18","5","12","17","2","5","7","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","43",2018,"F"
"Catholic",2,2222,"Our Lady Star of the Sea Catholic Primary School","Primary","O","3.6","1","4.6","1","2","3","0","1","1","1","0","1","2","1","3","3","1","4","0","0","0","0","0","0","16.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16.6",2018,"F"
"Government",1,1,"Alberton Primary School","Primary","O","4","2","6","4","3","7","3","1","4","4","1","5","3","6","9","8","4","12","11","3","14","0","0","0","57","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","57",2018,"F"
"Government",1,3,"Allansford and District Primary School","Primary","O","11","7","18","14","12","26","4","10","14","13","6","19","14","16","30","15","14","29","8","11","19","0","0","0","155","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","155",2018,"F"
"Government",1,4,"Avoca Primary School","Primary","O","12","8","20","8","10","18","6","5","11","10","7","17","7","8","15","11","4","15","11","7","18","0","0","0","114","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","114",2018,"F"
"Government",1,8,"Avenel Primary School","Primary","O","16","6","22","20","11.5","31.5","10","7","17","11","13","24","8","5","13","9","7","16","11","7","18","0","0","0","141.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","141.5",2018,"F"
"Government",1,12,"Warrandyte Primary School","Primary","O","26","11","37","12","6","18","10","14","24","8.6","14","22.6","20","18","38","21","14","35","25.8","21","46.8","0","0","0","221.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","221.4",2018,"F"
"Government",1,26,"Belmont Primary School","Primary","O","19","22","41","22","20","42","22","16","38","24","21","45","17","19","36","18","20","38","21","23","44","0","0","0","284","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","284",2018,"F"
"Government",1,28,"Bacchus Marsh Primary School","Primary","O","69","53","122","65","62","127","72","77","149","72","54","126","68","68","136","65","53","118","63","61","124","0","0","0","902","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","902",2018,"F"
"Government",1,33,"Ballarat Primary School (Dana Street)","Primary","O","21","17","38","15","14","29","16","15","31","8","15","23","25","25","50","21","18","39","21","14","35","0","0","0","245","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","245",2018,"F"
"Government",1,37,"Wodonga Primary School","Primary","O","74","53","127","55","71","126","83","56","139","67","61","128","58","65","123","52","51","103","76","51","127","0","0","0","873","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","873",2018,"F"
"Government",1,40,"Berwick Primary School","Primary","O","78","78","156","85","82","167","84","69","153","87","82","169","82","102","184","79","72","151","81","83","164","0","0","0","1144","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1144",2018,"F"
"Government",1,60,"Beaufort Primary School","Primary","O","5","15","20","15","9","24","10","7","17","13","9","22","13","12","25","9","11","20","9","7","16","0","0","0","144","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","144",2018,"F"
"Government",1,84,"Cheltenham Primary School","Primary","O","36","43","79","31","31","62","38","33","71","43","26.6","69.6","35","24","59","39","29","68","21","28","49","0","0","0","457.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","457.6",2018,"F"
"Government",1,105,"Cudgee Primary School","Primary","O","2","4","6","2","1","3","3","1","4","2","2","4","3","4","7","1","3","4","1","1","2","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30",2018,"F"
"Government",1,113,"Newport Lakes Primary School","Primary","O","38","33","71","44","41","85","33","45","78","33","31","64","25","29","54","32","26","58","26","28","54","0","0","0","464","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","464",2018,"F"
"Government",1,116,"Cavendish Primary School","Primary","O","1","2","3","5","5","10","1","3","4","1","3","4","2","3","5","2","3","5","5","5","10","0","0","0","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","41",2018,"F"
"Government",1,117,"Colac Primary School","Primary","O","15","14","29","22","25","47","16","16","32","27.2","15","42.2","22","13","35","17.8","17","34.8","19","12","31","0","0","0","251","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","251",2018,"F"
"Government",1,119,"Castlemaine Primary School","Primary","O","7","7","14","5","12","17","13","14","27","17","9","26","17","13","30","16","11","27","9","13","22","0","0","0","163","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","163",2018,"F"
"Government",1,120,"Campbells Creek Primary School","Primary","O","9","14","23","6","8","14","6","9","15","7","10","17","8","11","19","14","4","18","11","12","23","0","0","0","129","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","129",2018,"F"
"Government",1,122,"Creswick Primary School","Primary","O","14","11","25","13","11","24","12","7","19","11","14","25","14","13","27","15","12","27","9","16","25","0","0","0","172","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","172",2018,"F"
"Government",1,123,"California Gully Primary School","Primary","O","10","9","19","11","10","21","7","12","19","6","3","9","9","5","14","12","9","21","15","5","20","0","0","0","123","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","123",2018,"F"
"Government",1,128,"St Andrews Primary School","Primary","O","5","5","10","7.4","8","15.4","1","3","4","7","7","14","3","5","8","4","0","4","7","3","10","0","0","0","65.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","65.4",2018,"F"
"Government",1,182,"Warrnambool West Primary School","Primary","O","11","7","18","5","10","15","8","6","14","7","13","20","14","6","20","13","9","22","7","13","20","0","0","0","129","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","129",2018,"F"
"Government",1,184,"Dromana Primary School","Primary","O","38","45","83","33","44","77","46","34","80","42","34","76","36","43","79","53","36","89","43","39","82","0","0","0","566","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","566",2018,"F"
"Government",1,197,"Doncaster Primary School","Primary","O","36","16","52","34","36","70","44","28","72","37","35","72","40","44","84","48","60","108","35","44","79","0","0","0","537","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","537",2018,"F"
"Government",1,208,"Echuca Primary School","Primary","O","40","43","83","44","44","88","42","39","81","50","40","90","39","40","79","38.2","29","67.2","47","29","76","0","0","0","564.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","564.2",2018,"F"
"Government",1,209,"Eltham Primary School","Primary","O","27","23","50","18","31","49","39","27","66","35","20","55","30","23","53","28","31","59","45","26","71","0","0","0","403","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","403",2018,"F"
"Government",1,210,"Eaglehawk Primary School","Primary","O","9","14","23","6","10","16","7","13","20","9","8","17","7","8","15","13","10","23","8","13","21","0","0","0","135","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","135",2018,"F"
"Government",1,220,"Elphinstone Primary School","Primary","O","1","0","1","0","0","0","2","0","2","1","2","3","2","1","3","1","2","3","3","3","6","0","0","0","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18",2018,"F"
"Government",1,244,"Hallam Primary School","Primary","O","32","26","58","36","20","56","36","21","57","35","32","67","35","27","62","35","39","74","39","40","79","0","0","0","453","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","453",2018,"F"
"Government",1,250,"Flemington Primary School","Primary","O","33","35","68","23","23","46","23","26","49","38","32","70","35","25","60","34","27","61","29","22","51","0","0","0","405","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","405",2018,"F"
"Government",1,253,"Footscray Primary School","Primary","O","39","31","70","46","20","66","39","38","77","27","30","57","36","43","79","27","24","51","27","22","49","0","0","0","449","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","449",2018,"F"
"Government",1,262,"Gisborne Primary School","Primary","O","47","34","81","36","30","66","35","32","67","43.4","35","78.4","29","28","57","36","35","71","42","22","64","0","0","0","484.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","484.4",2018,"F"
"Government",1,267,"Sandringham Primary School","Primary","O","35","26","61","35","27","62","28","34","62","42","44","86","33","35","68","34","33","67","29","46","75","0","0","0","481","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","481",2018,"F"
"Government",1,275,"Wandiligong Primary School","Primary","O","3","3","6","1","8","9","2","2","4","3","2","5","7","1","8","3","2","5","0","3","3","0","0","0","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40",2018,"F"
"Government",1,283,"Grovedale Primary School","Primary","O","19","22","41","15","13","28","16","17","33","20","18","38","21","15","36","25","19","44","17","17","34","0","0","0","254","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","254",2018,"F"
"Government",1,293,"Hawthorn West Primary School","Primary","O","45","33","78","36","42","78","42","38","80","27","41","68","31","34","65","27","30","57","38","26","64","0","0","0","490","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","490",2018,"F"
"Government",1,294,"Heidelberg Primary School","Primary","O","43","36","79","48","42","90","40","45","85","45","45","90","38","40","78","32","33","65","32","26","58","0","0","0","545","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","545",2018,"F"
"Government",1,295,"Hamilton (Gray Street) Primary School","Primary","O","16","20","36","10","21","31","24","31","55","19","22","41","21.6","15","36.6","21","23","44","20","18","38","0","0","0","281.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","281.6",2018,"F"
"Government",1,300,"Heathcote Primary School","Primary","O","8","10","18","7","3","10","6","8","14","7","6","13","9","5","14","0.2","6","6.2","6","2","8","0","0","0","83.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","83.2",2018,"F"
"Government",1,304,"Highton Primary School","Primary","O","26","16","42","20","21","41","28","36","64","20","19","39","21","25","46","19","18","37","28","30","58","0","0","0","327","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","327",2018,"F"
"Government",1,306,"Huntly Primary School","Primary","O","18","21","39","22","26","48","17","12","29","17","19","36","17","12","29","13","12","25","22","17","39","0","0","0","245","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","245",2018,"F"
"Government",1,319,"Bellbrae Primary School","Primary","O","32","42","74","43","39","82","45","35","80","29","39","68","45","39","84","23","22","45","43","39","82","0","0","0","515","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","515",2018,"F"
"Government",1,327,"Chiltern Primary School","Primary","O","4","5","9","4","2","6","2","2","4","9","3","12","4","3","7","4","6","10","4","5","9","0","0","0","57","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","57",2018,"F"
"Government",1,343,"Kyneton Primary School","Primary","O","27","27","54","26","25","51","18","19","37","15","21","36","23","18","41","21","19","40","28","19","47","0","0","0","306","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","306",2018,"F"
"Government",1,366,"Romsey Primary School","Primary","O","16","30","46","20","13","33","25","17","42","18","19","37","16","22","38","27","20","47","24","19","43","0","0","0","286","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","286",2018,"F"
"Government",1,379,"Shelford Primary School","Primary","O","3","2","5","2","1","3","1","0","1","3","1","4","0","1","1","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14",2018,"F"
"Government",1,385,"Lockwood South Primary School","Primary","O","2","3","5","2","1","3","4","1","5","2","3","5","1","1","2","2","0","2","4","2","6","0","0","0","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28",2018,"F"
"Government",1,400,"Marong Primary School","Primary","O","13","13","26","22","9","31","14","7","21","13","7","20","16","11","27","2","7","9","8","7","15","0","0","0","149","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","149",2018,"F"
"Government",1,415,"Mount Macedon Primary School","Primary","O","7","5","12","9","15","24","9","11","20","14","8","22","11","4","15","8","7","15","5","11","16","0","0","0","124","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","124",2018,"F"
"Government",1,427,"Mount Clear Primary School","Primary","O","20","16","36","18","25","43","21","24","45","22","18","40","24","32","56","29","27","56","34","30","64","0","0","0","340","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","340",2018,"F"
"Government",1,430,"Melton Primary School","Primary","O","51","55","106","51","48","99","63","41","104","38","45","83","39","49","88","55","40","95","51","45","96","0","0","0","671","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","671",2018,"F"
"Government",1,450,"Fitzroy Primary School","Primary","O","9","10","19","10.2","11","21.2","5","8","13","7","6","13","6","7","13","4","9","13","4","9","13","0","0","0","105.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","105.2",2018,"F"
"Government",1,452,"Newstead Primary School","Primary","O","3","4","7","2","0","2","4","7","11","5","1","6","7","3","10","4","5","9","4","2","6","0","0","0","51","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","51",2018,"F"
"Government",1,453,"Newlyn Primary School","Primary","O","2","1","3","2","1","3","3","1","4","1","0","1","0","1","1","2","2","4","0","0","0","0","0","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16",2018,"F"
"Government",1,454,"Burwood East Primary School","Primary","O","58","43","101","38","41","79","22","16","38","18","29","47","23","19","42","18","26","44","19","27","46","0","0","0","397","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","397",2018,"F"
"Government",1,467,"New Gisborne Primary School","Primary","O","58","49","107","54","36","90","55","45","100","48","47","95","39","31","70","40","34","74","45","36","81","0","0","0","617","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","617",2018,"F"
"Government",1,482,"Beeac Primary School","Primary","O","5","1","6","3","2","5","2","5","7","1","0","1","2","4","6","1","0","1","2","2","4","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30",2018,"F"
"Government",1,483,"Essendon Primary School","Primary","O","41","31","72","33","38","71","31","30","61","38","35","73","38","28","66","32","38","70","35","42","77","0","0","0","490","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","490",2018,"F"
"Government",1,484,"Coburg Primary School","Primary","O","30","27","57","23","18","41","22","20","42","10","20","30","23","19","42","12","13","25","8","14","22","0","0","0","259","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","259",2018,"F"
"Government",1,486,"Penshurst Primary School","Primary","O","2","1","3","1","0","1","2","0","2","0","1","1","0","0","0","1","0","1","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8",2018,"F"
"Government",1,487,"Myrniong Primary School","Primary","O","15","9","24","16","13","29","13","4","17","11","14","25","15","12","27","11","9","20","20","8","28","0","0","0","170","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","170",2018,"F"
"Government",1,488,"Mernda Primary School","Primary","O","87","82","169","79","63","142","71","71","142","72","64","136","60","51","111","68","44","112","52","54","106","0","0","0","918","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","918",2018,"F"
"Government",1,489,"Portland Primary School","Primary","O","25","14","39","15","14","29","15","9","24","15","17","32","5","6","11","13","9","22","8","4","12","0","0","0","169","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","169",2018,"F"
"Government",1,502,"Stawell Primary School","Primary","O","24","20","44","19","20","39","16","14","30","21","15","36","23","16","39","24","13","37","22","23","45","0","0","0","270","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","270",2018,"F"
"Government",1,522,"Rutherglen Primary School","Primary","O","13","14","27","13","12","25","14","11","25","23","16","39","18","13","31","19","19","38","14","26","40","0","0","0","225","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","225",2018,"F"
"Government",1,528,"Riddells Creek Primary School","Primary","O","21","26","47","24","29","53","27","21","48","28","26","54","21","30","51","13","18","31","27","31","58","0","0","0","342","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","342",2018,"F"
"Government",1,531,"Rokewood Primary School","Primary","O","4","2","6","4","3","7","6","3","9","4","3","7","7","3","10","2","5","7","5","6","11","0","0","0","57","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","57",2018,"F"
"Government",1,541,"Geelong East Primary School","Primary","O","20","15","35","24","16","40","15","17","32","19","17","36","24","18","42","23","31","54","22","23","45","0","0","0","284","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","284",2018,"F"
"Government",1,545,"Sale Primary School","Primary","O","54","42","96","27","23","50","25","28","53","29","22","51","19","18","37","28","26","54","31","26","57","0","0","0","398","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","398",2018,"F"
"Government",1,582,"Skipton Primary School","Primary","O","6","3","9","7","8","15","11","7","18","6","7","13","7","8","15","6","9","15","6","9","15","0","0","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100",2018,"F"
"Government",1,583,"South Yarra Primary School","Primary","O","48","38","86","31","34","65","42","27","69","36","29","65","31","29","60","23","14","37","16","17","33","0","0","0","415","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","415",2018,"F"
"Government",1,596,"Stratford Primary School","Primary","O","5","8","13","6","9","15","8","5","13","3","7","10","8","4","12","6","6","12","9","8","17","0","0","0","92","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","92",2018,"F"
"Government",1,614,"Taradale Primary School","Primary","O","6","3","9","4","5.6","9.6","2","9","11","5","2","7","6","4","10","2","4","6","3","4","7","0","0","0","59.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","59.6",2018,"F"
"Government",1,618,"Koroit And District Primary School","Primary","O","12","6","18","14","11","25","13","11","24","14","9","23","11","13","24","16.5","10","26.5","6","15","21","0","0","0","161.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","161.5",2018,"F"
"Government",1,621,"Tylden Primary School","Primary","O","11","5","16","10","14","24","6","10","16","8","8","16","11","7","18","10","12","22","2","7","9","0","0","0","121","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","121",2018,"F"
"Government",1,631,"Thomastown Primary School","Primary","O","14","11","25","10","19","29","20","9","29","19","19","38","17","15","32","11","12","23","18","15","33","0","0","0","209","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","209",2018,"F"
"Government",1,643,"Wangaratta Primary School","Primary","O","18","12","30","21","15","36","16","14","30","15","15","30","20","12","32","8","16","24","8","19","27","0","0","0","209","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","209",2018,"F"
"Government",1,644,"Wahgunyah Primary School","Primary","O","9","4","13","4","5","9","8","6","14","9","2","11","5","7","12","4","4","8","7","6","13","0","0","0","80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","80",2018,"F"
"Government",1,647,"Woodend Primary School","Primary","O","34","28","62","39","28","67","28","29","57","37","32","69","42","26","68","15","26","41","22","27","49","0","0","0","413","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","413",2018,"F"
"Government",1,648,"Woodford Primary School","Primary","O","18","20","38","20","7","27","15.4","12","27.4","22","16","38","20","12","32","15","12","27","10","9","19","0","0","0","208.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","208.4",2018,"F"
"Government",1,649,"Werribee Primary School","Primary","O","32","55","87","43","26","69","49","47","96","48","36","84","33","48","81","52","32","84","39","44","83","0","0","0","584","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","584",2018,"F"
"Government",1,652,"Winters Flat Primary School","Primary","O","10","17","27","15","11","26","12","15","27","14","5","19","13","10","23","20","17","37","12","22","34","0","0","0","193","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","193",2018,"F"
"Government",1,653,"Wooragee Primary School","Primary","O","3","1.6","4.6","1","0","1","3","0","3","0","0","0","4","1","5","2","4","6","4","0","4","0","0","0","23.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23.6",2018,"F"
"Government",1,664,"Wallan Primary School","Primary","O","38","34","72","32","41","73","47","44","91","51","51","102","35","51","86","38","38","76","58","33","91","0","0","0","591","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","591",2018,"F"
"Government",1,688,"Woolsthorpe Primary School","Primary","O","7","7","14","6","2","8","11","5","16","10","2","12","9","5","14","7","4","11","8","4","12","0","0","0","87","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","87",2018,"F"
"Government",1,691,"Yandoit Primary School","Primary","O","1","0","1","1","1","2","3","1","4","0","1","1","0","2","2","0","1","1","0","2","2","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13",2018,"F"
"Government",1,693,"Yarram Primary School","Primary","O","12","19","31","18","6","24","11","9","20","11","15","26","11","17","28","17","11","28","13","17","30","0","0","0","187","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","187",2018,"F"
"Government",1,695,"Pleasant Street Primary School (Ballarat)","Primary","O","25","21","46","27","18","45","26","28","54","25","29","54","28","27","55","24","27","51","24","21","45","0","0","0","350","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","350",2018,"F"
"Government",1,699,"Yea Primary School","Primary","O","16","8","24","7","6","13","14","8","22","10","10","20","16","13","29","15","9","24","15","8","23","0","0","0","155","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","155",2018,"F"
"Government",1,707,"Lancefield Primary School","Primary","O","17","12","29","7","10","17","10","15","25","16","9","25","16","11","27","12","7","19","10","6","16","0","0","0","158","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","158",2018,"F"
"Government",1,716,"Coimadai Primary School","Primary","O","3","1","4","8","4","12","9","3","12","3","1","4","3","1","4","5","4","9","10","0","10","0","0","0","55","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","55",2018,"F"
"Government",1,723,"Birregurra Primary School","Primary","O","7","4","11","5","9","14","8","4","12","2","11","13","9","4","13","7","5","12","8","2","10","0","0","0","85","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","85",2018,"F"
"Government",1,734,"Clayton North Primary School","Primary","O","26","29","55","33","22","55","32","29","61","29","21","50","20","25","45","27","23","50","15","18","33","0","0","0","349","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","349",2018,"F"
"Government",1,737,"Milawa Primary School","Primary","O","4","6","10","5","3","8","11","7","18","4","5","9","5","9","14","7","2","9","5","6","11","0","0","0","79","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","79",2018,"F"
